test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.05,1,7,1,4,0.9688331138098681,0.9689518571736808,0.13415245635012743,0.542863130569458
0.05,1,7,1,5,0.967371164215914,0.9674740863783089,0.13493750791729822,0.542863130569458
0.05,1,7,1,6,0.9684491637176682,0.9685611518703326,0.13551624718762442,0.542863130569458
0.05,1,7,1,7,0.9705282514400378,0.9706763104173649,0.133592205320806,0.542863130569458
0.05,1,7,1,8,0.9709939968250292,0.9711298507308805,0.13250570358821484,0.542863130569458
0.05,1,7,1,9,0.9697379917338531,0.9698379029758618,0.13399789090382483,0.542863130569458
0.05,1,7,1,10,0.969493972554575,0.9695567930553707,0.1350475745840562,0.542863130569458
0.05,1,8,1,1,0.9508886169059532,0.951323999226912,0.15594275938727084,0.6030793190002441
0.05,1,8,1,2,0.9611007272838299,0.9615193023366674,0.1452443333202322,0.6030793190002441
0.05,1,8,1,3,0.9650353211702767,0.9654010617638704,0.1377441459699783,0.6030793190002441
0.05,1,8,1,4,0.9710206213875562,0.9713117676597632,0.12975224957165327,0.6030793190002441
0.05,1,8,1,5,0.9695427933215858,0.9698173893965447,0.13159058980092028,0.6030793190002441
0.05,1,8,1,6,0.970386015715399,0.9706790281808393,0.1320415529347177,0.6030793190002441
0.05,1,8,1,7,0.9715827371481986,0.9719351883537091,0.13049032707510225,0.6030793190002441
0.05,1,8,1,8,0.9716972052406538,0.9720153829167589,0.12995636659378249,0.6030793190002441
0.05,1,8,1,9,0.9705334752935703,0.9707783049126212,0.13021754999945462,0.6030793190002441
0.05,1,8,1,10,0.9700340113638903,0.9702219431947365,0.13211288283387682,0.6030793190002441
0.05,1,9,1,1,0.9488264807870745,0.9491871994755278,0.15602701939028307,0.632072925567627
0.05,1,9,1,2,0.9587149325624009,0.9591328256176889,0.14859879455319952,0.632072925567627
0.05,1,9,1,3,0.9631104861244025,0.9635698300386729,0.14142124112306342,0.632072925567627
0.05,1,9,1,4,0.9694783698410658,0.9699987578402773,0.13383743757537725,0.632072925567627
0.05,1,9,1,5,0.9681762565881383,0.9687282819922505,0.1353138755053548,0.632072925567627
0.05,1,9,1,6,0.9687227445136138,0.9692529139600046,0.1367401276882975,0.632072925567627
0.05,1,9,1,7,0.9700727938879669,0.9705412809090314,0.13525906840054955,0.632072925567627
0.05,1,9,1,8,0.970313378192698,0.9708324686770018,0.13425650034351663,0.632072925567627
0.05,1,9,1,9,0.9687194977927036,0.969347816810512,0.13569006800627442,0.632072925567627
0.05,1,9,1,10,0.9682524363806558,0.9689977470133837,0.13782335510122426,0.632072925567627
0.05,1,10,1,1,0.9499537134663407,0.9499591872887526,0.15563968864658828,0.6959652900695801
