,test_size,epochs,nblayers,fake,r2,evs,mae,time
587,0.5,8,3,1,0.8810298127235587,0.8846097359210051,0.2235921320818092,1.1010117530822754
588,0.5,9,3,1,0.8831667577097574,0.8848605890188413,0.2171028441362849,1.4118139743804932
589,0.5,10,3,1,0.8857470523811176,0.8858400438895246,0.2128422845463074,1.2974185943603516
590,0.5,11,3,1,0.8887876310672458,0.8887971707140206,0.209579887515125,1.390359878540039
591,0.5,12,3,1,0.8880703919799768,0.8887825352230908,0.2112698060816648,1.4590816497802734
592,0.5,13,3,1,0.8858443694631841,0.8879164084365263,0.2122680937370247,1.5185434818267822
593,0.5,14,3,1,0.8883713987576519,0.8899265927753145,0.2073819079920272,1.6233234405517578
594,0.5,15,3,1,0.8881756659136528,0.8884135836173578,0.2103144651568719,1.782674789428711
595,0.5,16,3,1,0.8891398084369159,0.889316338757566,0.2062681581078026,1.7795164585113523
596,0.5,17,3,1,0.8873328544837472,0.8896809407597535,0.2076028818279482,1.8577182292938232
597,0.5,18,3,1,0.8872064410042757,0.8875703670126608,0.2058599314649629,1.981501817703247
598,0.5,19,3,1,0.8865436024799029,0.8880896076629458,0.2110304015927423,2.051307201385498
599,0.5,20,3,1,0.890427360035432,0.8909141379759765,0.2044224944336122,2.117478847503662
600,0.55,1,1,1,0.6760511410094208,0.6766534704328329,0.3839930305301473,0.4554150104522705
601,0.55,2,1,1,0.8355965807499062,0.836004489970169,0.2600541575970844,0.5597684383392334
602,0.55,3,1,1,0.8598050547184866,0.8614259914936385,0.2364795809082018,0.6185293197631836
603,0.55,4,1,1,0.8647333193657609,0.8647334560213829,0.2329916456772457,0.6911475658416748
604,0.55,5,1,1,0.8679524927775674,0.8679626424789014,0.2286819899599701,0.772528886795044
605,0.55,6,1,1,0.8727396689713471,0.8739343962614678,0.224224259595249,0.8366076946258545
606,0.55,7,1,1,0.8746946543542707,0.8747029291808984,0.222861183358252,0.9202237129211426
607,0.55,8,1,1,0.8805787741977893,0.8806153652336276,0.2197438158783281,0.979745864868164
608,0.55,9,1,1,0.8783562270089026,0.8790438207842741,0.2209140076289038,1.0632531642913818
609,0.55,10,1,1,0.8813723373520207,0.8815580352234085,0.2143716578960313,1.168246507644653
610,0.55,11,1,1,0.8842286021030374,0.8843365899218445,0.2112736006054301,1.2186219692230225
611,0.55,12,1,1,0.8844549597834899,0.8847091097633872,0.2102043007702216,1.285086154937744
612,0.55,13,1,1,0.8854566948436462,0.8855146354086414,0.2116127090459076,1.3519694805145264
613,0.55,14,1,1,0.8814092563545561,0.8823374023822208,0.2182522211969981,1.476398468017578
614,0.55,15,1,1,0.8846566185980353,0.885947588256177,0.2139445544233909,1.5146417617797852
615,0.55,16,1,1,0.8903112026145398,0.8905633898365755,0.2116261799680922,1.991188764572144
616,0.55,17,1,1,0.8858197539031866,0.8872669936526677,0.2095970995826512,1.70531964302063
617,0.55,18,1,1,0.8896804262947487,0.8896834610516726,0.2061758666433497,1.7202727794647217
618,0.55,19,1,1,0.8891590749079545,0.8893203956331631,0.2074310861210691,1.837596416473389
619,0.55,20,1,1,0.892907149715738,0.8932415367465023,0.2045679592229139,2.058650016784668
620,0.55,1,2,1,0.7718541177257087,0.7757379902687962,0.3244033699657149,0.5045788288116455
621,0.55,2,2,1,0.8356912998640487,0.8360311248380673,0.2607563785990698,0.6024327278137207
622,0.55,3,2,1,0.8659035986206494,0.8659044607832025,0.2333191342614293,0.649301290512085
623,0.55,4,2,1,0.8724283119085277,0.8730555111981658,0.2253207730834162,0.7330021858215332
624,0.55,5,2,1,0.8684493099025634,0.8698698167202349,0.2257261552036628,1.0411765575408936
625,0.55,6,2,1,0.8803266837288071,0.8803453651170494,0.2177488039148622,0.9685778617858888
626,0.55,7,2,1,0.8798431697769048,0.8805019731423502,0.216979160809081,1.018794298171997
627,0.55,8,2,1,0.8806040848801694,0.8808547492181338,0.2186085290629575,1.2735142707824707
628,0.55,9,2,1,0.8827492744932927,0.8834737496628675,0.2127654869151046,1.2414350509643557
629,0.55,10,2,1,0.8833178455804931,0.8833323638143677,0.2147749288547834,1.236513614654541
630,0.55,11,2,1,0.8886706186213436,0.8899065523303062,0.2084133689318462,1.360980749130249
631,0.55,12,2,1,0.8855162365908801,0.8857509772237268,0.2101456928840173,1.3597564697265625
632,0.55,13,2,1,0.887972671139767,0.8884524790460626,0.2089341287236405,1.7884232997894287
633,0.55,14,2,1,0.8885201987411544,0.8886924697561606,0.2128337135826512,1.938198804855347
634,0.55,15,2,1,0.8895240307499566,0.8911258467868485,0.2097095438150563,1.7165584564208984
635,0.55,16,2,1,0.8889476348570892,0.8892463307491877,0.2067978766319307,1.758697509765625
636,0.55,17,2,1,0.8881672249954926,0.8909806361191737,0.2060627329245761,1.8441283702850344
637,0.55,18,2,1,0.8907642718257918,0.8915377271836465,0.2065051217932785,1.942378282546997
638,0.55,19,2,1,0.8891007185703385,0.8891459328508131,0.2088452262299679,2.96048355102539
639,0.55,20,2,1,0.888164611620983,0.8891135746137971,0.2066857719854326,2.249904155731201
640,0.55,1,3,1,0.591371265049448,0.591388085311266,0.4500601271101115,0.6370744705200195
641,0.55,2,3,1,0.8365732104082718,0.836678427110798,0.2598149026069602,0.6671583652496338
642,0.55,3,3,1,0.8605256166080375,0.8620184870479394,0.244952389997296,0.9264969825744628
643,0.55,4,3,1,0.8735803582072041,0.8742885770271239,0.2253665195006296,0.8248124122619629
644,0.55,5,3,1,0.8769870894496876,0.8777410762876066,0.222184731162621,0.892737865447998
645,0.55,6,3,1,0.8778705389317926,0.8795474994497253,0.217421949349069,1.0397439002990725
646,0.55,7,3,1,0.8822329156166256,0.8833210229582379,0.2181513099516326,1.176303148269653
647,0.55,8,3,1,0.8836633085915018,0.8838677340977383,0.2161036576299748,1.1236310005187988
648,0.55,9,3,1,0.8882776864442294,0.8883207685184569,0.2096249743603894,1.146665096282959
649,0.55,10,3,1,0.8865638358782173,0.888380163952969,0.215933256505435,1.4181909561157229
650,0.55,11,3,1,0.882317053684609,0.8839329805989353,0.2120423534482827,1.685471773147583
651,0.55,12,3,1,0.8783311368836926,0.8866251419548623,0.2163676805233524,1.5323173999786377
652,0.55,13,3,1,0.8898447001901819,0.8899857524400618,0.2097280109835269,1.6874897480010986
653,0.55,14,3,1,0.8875839615124302,0.8876968125588024,0.2107868983522459,1.8185782432556152
654,0.55,15,3,1,0.8794200656359905,0.8864439254672539,0.2159108760870907,1.9554345607757568
655,0.55,16,3,1,0.8916194959409125,0.891956242641729,0.2058051254332609,1.9581973552703855
656,0.55,17,3,1,0.8882163165181134,0.8886003565985072,0.2092071186192841,2.02355694770813
657,0.55,18,3,1,0.8876024545557234,0.8913708184612581,0.2069471430688707,2.0653393268585205
658,0.55,19,3,1,0.8877492867500197,0.8907248210684829,0.2146009492601839,2.224522113800049
659,0.55,20,3,1,0.8894185746705673,0.89044233278845,0.2050162119716061,2.3130781650543213
660,0.6000000000000001,1,1,1,0.7282966749978885,0.729005612736713,0.3737434252655049,0.4803717136383056
661,0.6000000000000001,2,1,1,0.8105887158076125,0.8109987949856278,0.2926637157881971,0.5854706764221191
662,0.6000000000000001,3,1,1,0.8456535896839242,0.8456834435192114,0.257500629377938,0.6982893943786621
663,0.6000000000000001,4,1,1,0.8702864000469024,0.871273005824496,0.2307890483551127,0.8247554302215576
664,0.6000000000000001,5,1,1,0.8683866579902982,0.8695464018340193,0.237154852089509,0.8674588203430176
665,0.6000000000000001,6,1,1,0.8759937259822945,0.8759989492182314,0.2226722377661674,0.8259224891662598
666,0.6000000000000001,7,1,1,0.8787568537988227,0.8787731913184729,0.2226547969801741,0.9503731727600098
667,0.6000000000000001,8,1,1,0.8784818452174757,0.87848484505665,0.2197094153540638,0.9630050659179688
668,0.6000000000000001,9,1,1,0.883607517380332,0.8836260412167426,0.2186445138873221,1.2492852210998535
669,0.6000000000000001,10,1,1,0.8850164169884787,0.8850400495165363,0.2159101228537044,1.4819622039794922
670,0.6000000000000001,11,1,1,0.8841764521776019,0.8841768281783402,0.2171889233982894,1.2729690074920654
671,0.6000000000000001,12,1,1,0.8855201871424383,0.8857932242707104,0.2164569367414663,1.3865628242492676
672,0.6000000000000001,13,1,1,0.8881412229971092,0.8884445020867161,0.2140402975922122,1.4264280796051023
673,0.6000000000000001,14,1,1,0.8906549560587509,0.8906600966068777,0.2111591452690391,1.5372803211212158
674,0.6000000000000001,15,1,1,0.8899615790394824,0.8900849355467243,0.2097404326795169,2.8844025135040283
675,0.6000000000000001,16,1,1,0.8906163298226233,0.8907442104109428,0.2103003110419164,1.7683568000793457
676,0.6000000000000001,17,1,1,0.8914510708227422,0.8914519506621368,0.2099460673150553,1.978167533874512
677,0.6000000000000001,18,1,1,0.8890055633828267,0.8898408862429956,0.2128805477607311,1.85135555267334
678,0.6000000000000001,19,1,1,0.8905268026455098,0.8917342796544175,0.2108464243672406,2.1409060955047607
679,0.6000000000000001,20,1,1,0.8915506492090283,0.8920108397954546,0.2104087156715143,2.1410536766052246
680,0.6000000000000001,1,2,1,0.6323736562475326,0.6328489480813804,0.4133553872855119,0.4964809417724609
681,0.6000000000000001,2,2,1,0.8348037193846185,0.8349878286301884,0.2643716078259926,0.6589314937591553
682,0.6000000000000001,3,2,1,0.8467229972520888,0.8469822178129773,0.2521515209065746,0.7703330516815186
683,0.6000000000000001,4,2,1,0.8685437391680223,0.8693715689876736,0.2360277195098862,0.7238070964813232
684,0.6000000000000001,5,2,1,0.8743139306125033,0.8744143405588216,0.2260358181792096,0.8714635372161865
685,0.6000000000000001,6,2,1,0.8787586847922614,0.879067846662676,0.2209906887043403,1.1229069232940674
686,0.6000000000000001,7,2,1,0.8796025388185869,0.879681753873636,0.2195725321197897,1.0671560764312744
687,0.6000000000000001,8,2,1,0.8844668940434017,0.8857962007784235,0.2156725283514412,1.347670078277588
688,0.6000000000000001,9,2,1,0.8825528985497108,0.8826122950413059,0.2195159203006434,1.162297010421753
689,0.6000000000000001,10,2,1,0.8857021972387367,0.8868144367158826,0.2166573323759218,1.2222936153411863
690,0.6000000000000001,11,2,1,0.8871573205393822,0.8881962736436719,0.2150778142421119,1.613218069076538
691,0.6000000000000001,12,2,1,0.8914454217997139,0.8914528805238979,0.2094152592588498,1.651989459991455
692,0.6000000000000001,13,2,1,0.8893603577557896,0.8901631619371966,0.2090328385197323,1.6132137775421145
693,0.6000000000000001,14,2,1,0.8877243987060393,0.8886046337827129,0.2100464781748553,1.6996924877166748
694,0.6000000000000001,15,2,1,0.8934015697648794,0.8934970865595986,0.2081527907195336,1.6682546138763428
695,0.6000000000000001,16,2,1,0.8894543301536446,0.8896384764381322,0.2109901783436146,1.8940112590789795
696,0.6000000000000001,17,2,1,0.8895423151045343,0.8896332942356218,0.2096964680388786,1.9155282974243164
697,0.6000000000000001,18,2,1,0.8896340553844414,0.8899617039805587,0.2100383959984282,1.926750421524048
698,0.6000000000000001,19,2,1,0.8954297625624423,0.8954643269261247,0.2054043601079021,1.912954330444336
699,0.6000000000000001,20,2,1,0.8930228357926864,0.8930294405831132,0.2072268750828177,2.093177556991577
700,0.6000000000000001,1,3,1,0.659421922976489,0.6595528159240966,0.3994892260196765,0.5336544513702393
701,0.6000000000000001,2,3,1,0.8256979423220142,0.8262158828027731,0.2782908209735119,0.6683528423309326
702,0.6000000000000001,3,3,1,0.8563980149652369,0.8564085487490974,0.2466626812791558,0.864081621170044
703,0.6000000000000001,4,3,1,0.8659313093545771,0.8686251384618969,0.2405098842741147,1.0099198818206787
704,0.6000000000000001,5,3,1,0.8756779298725075,0.8769361400662118,0.2240058756538082,1.2133467197418213
705,0.6000000000000001,6,3,1,0.8837330057579549,0.8838507151861642,0.2167115127986904,0.9125158786773682
706,0.6000000000000001,7,3,1,0.8823939506574071,0.8843989603856226,0.2226808019166319,0.9946186542510986
707,0.6000000000000001,8,3,1,0.8823953965457063,0.8826124803895474,0.2176140536495696,1.3146014213562012
708,0.6000000000000001,9,3,1,0.8837471230361608,0.8838680630032381,0.2191001986624223,1.199009895324707
709,0.6000000000000001,10,3,1,0.8835077824989671,0.885425952151253,0.2154713203791652,1.2841665744781494
710,0.6000000000000001,11,3,1,0.890000825240617,0.8900008404361851,0.2098141445741591,1.4618823528289795
711,0.6000000000000001,12,3,1,0.8898761182566745,0.8900945350373015,0.2100191673220348,1.666001796722412
712,0.6000000000000001,13,3,1,0.8921485906178286,0.8921899539249534,0.2097831627524397,2.0944526195526123
713,0.6000000000000001,14,3,1,0.8932385986687719,0.8932557144017477,0.2081456825302159,1.7088594436645508
714,0.6000000000000001,15,3,1,0.8932287493704817,0.8933384876215782,0.2064935487845146,1.6317150592803955
715,0.6000000000000001,16,3,1,0.8880591786853612,0.888751736532028,0.208722041441663,2.0179409980773926
716,0.6000000000000001,17,3,1,0.8911572300356171,0.8927223583282942,0.2134940034053074,1.9424753189086916
717,0.6000000000000001,18,3,1,0.8916685695714519,0.8916785845174335,0.2079639872117554,1.8940629959106443
718,0.6000000000000001,19,3,1,0.8888442282108597,0.8888841317274031,0.210868702725514,1.9395575523376465
719,0.6000000000000001,20,3,1,0.8927231034828359,0.8928253119369206,0.2059079579044815,2.4570486545562744
720,0.6500000000000001,1,1,1,0.7064156643611204,0.7066672597401538,0.3790075918244691,0.5608847141265869
721,0.6500000000000001,2,1,1,0.8022134882532046,0.8061090160194296,0.3071332280308137,0.8216986656188965
722,0.6500000000000001,3,1,1,0.8543085907665364,0.8543099451503523,0.2525086122044009,0.672631025314331
723,0.6500000000000001,4,1,1,0.8644393894551208,0.8644773242713238,0.2394664958845572,0.7158706188201904
724,0.6500000000000001,5,1,1,0.8712215827864991,0.8713966689926639,0.2320377148946686,0.7758326530456543
725,0.6500000000000001,6,1,1,0.8775156634478157,0.8781745115369661,0.2246230018639886,0.8541817665100098
726,0.6500000000000001,7,1,1,0.8778936448388317,0.8779071556017347,0.2232269311253952,0.9613204002380372
727,0.6500000000000001,8,1,1,0.8759214349383664,0.8759580833136934,0.2239564132293639,1.162536859512329
728,0.6500000000000001,9,1,1,0.8824689547374925,0.8837498769440313,0.2191906419084419,1.125835418701172
729,0.6500000000000001,10,1,1,0.8854616240120187,0.8855497171475933,0.2188773277515986,1.2345688343048096
730,0.6500000000000001,11,1,1,0.8838951378988448,0.8840656541917482,0.2162148201730679,1.5655128955841064
731,0.6500000000000001,12,1,1,0.8896071505441339,0.8896871163000352,0.2139484670827115,1.4065864086151123
732,0.6500000000000001,13,1,1,0.8863655901028206,0.8864595486996258,0.2141433452403249,1.630901575088501
733,0.6500000000000001,14,1,1,0.8882268245953888,0.8882482926913303,0.2151577884673032,1.592041015625
734,0.6500000000000001,15,1,1,0.8856112192883068,0.8887052129263895,0.2164339514088371,1.715195894241333
735,0.6500000000000001,16,1,1,0.8885804288001027,0.8885805426443047,0.2153160559211009,1.6730530261993408
736,0.6500000000000001,17,1,1,0.8879415318949117,0.8890746753296155,0.2130679458980925,1.69692063331604
737,0.6500000000000001,18,1,1,0.8922498524454751,0.8922550385970844,0.2105531969647016,1.8285181522369385
738,0.6500000000000001,19,1,1,0.8890397074374199,0.8890907291888762,0.2122106674500044,1.8364152908325195
739,0.6500000000000001,20,1,1,0.8939773110512833,0.8941703203626794,0.2089358328447664,1.9407191276550293
740,0.6500000000000001,1,2,1,0.7294254916770448,0.7294303506572349,0.380834280757018,0.5048222541809082
741,0.6500000000000001,2,2,1,0.739504560850754,0.7411344992702367,0.3365252610275839,0.5927391052246094
742,0.6500000000000001,3,2,1,0.8666460765612823,0.8667387863433591,0.2365774822612554,0.6358439922332764
743,0.6500000000000001,4,2,1,0.8676395375448955,0.8694052160527199,0.2371124876946355,0.8084468841552734
744,0.6500000000000001,5,2,1,0.8795138900286534,0.8795802274565576,0.2265365773599726,0.8854162693023682
745,0.6500000000000001,6,2,1,0.8750090686993875,0.8756939755285615,0.2293302273872159,0.8655991554260254
746,0.6500000000000001,7,2,1,0.8790659328386826,0.8804388596821273,0.2294866350332092,0.9441547393798828
747,0.6500000000000001,8,2,1,0.8831034695323734,0.8831082279247707,0.2206922733071345,1.1144835948944092
748,0.6500000000000001,9,2,1,0.884868640458718,0.885095902377889,0.2178927196552136,1.128385305404663
749,0.6500000000000001,10,2,1,0.8853694095344088,0.8861449124621178,0.2172942753641186,1.3946235179901123
750,0.6500000000000001,11,2,1,0.8884931651288679,0.8886472639282637,0.2145647135619979,1.2623751163482666
751,0.6500000000000001,12,2,1,0.8898859144273671,0.890008098584586,0.2135102632005742,1.316394567489624
752,0.6500000000000001,13,2,1,0.8904060219702948,0.89063282445182,0.2135647069643804,1.373770236968994
753,0.6500000000000001,14,2,1,0.8857804790214147,0.8877233515657663,0.2197304008621688,1.455033540725708
754,0.6500000000000001,15,2,1,0.8896480296978504,0.8909306955114265,0.2121600109125894,1.516321897506714
755,0.6500000000000001,16,2,1,0.8894904017797135,0.889497284643454,0.2126764470123408,1.6149067878723145
756,0.6500000000000001,17,2,1,0.893771494633367,0.8951997766488876,0.2128409094024874,1.678134202957153
757,0.6500000000000001,18,2,1,0.8931395363877078,0.8935423203183642,0.2105715157814963,1.8880269527435305
758,0.6500000000000001,19,2,1,0.889686045264142,0.8896884189639487,0.2123064664363175,2.3742551803588867
759,0.6500000000000001,20,2,1,0.8881033291133711,0.8944750192462568,0.2248866803774938,2.1513984203338623
760,0.6500000000000001,1,3,1,0.3764720587661602,0.4597727074124418,0.5526003270093541,0.5465142726898193
761,0.6500000000000001,2,3,1,0.8438705426168547,0.8441769170372677,0.2576932914998209,0.6245734691619873
762,0.6500000000000001,3,3,1,0.8555519715835516,0.8556308197110934,0.2499102803873034,0.7030291557312012
763,0.6500000000000001,4,3,1,0.8650796649624062,0.8670970405313339,0.234010078265134,0.7829277515411377
764,0.6500000000000001,5,3,1,0.8768667082130773,0.8779316926467975,0.2251158186318213,0.8570749759674072
765,0.6500000000000001,6,3,1,0.8790294374214214,0.8804060006180411,0.221682348401083,1.0424275398254397
766,0.6500000000000001,7,3,1,0.8802174149244335,0.8808456468137219,0.2247724130597876,1.0009486675262451
767,0.6500000000000001,8,3,1,0.8875739822633048,0.8877474735726084,0.2145681374722592,1.0741839408874512
768,0.6500000000000001,9,3,1,0.8878705312836688,0.8881255062426129,0.2135409550626477,1.1557323932647705
769,0.6500000000000001,10,3,1,0.8828192510785928,0.89007482129196,0.229900385147832,1.2858190536499023
770,0.6500000000000001,11,3,1,0.8839598338155554,0.8847969996970231,0.2198474023160406,1.4138777256011963
771,0.6500000000000001,12,3,1,0.8876554086454473,0.8901997009514375,0.2205208090119781,1.4156789779663086
772,0.6500000000000001,13,3,1,0.8934528144965046,0.8936590997368196,0.2106035602344678,1.4663748741149902
773,0.6500000000000001,14,3,1,0.8923711635457684,0.8923784310929159,0.2119550721311959,1.5390141010284424
774,0.6500000000000001,15,3,1,0.8902044189593762,0.8905704707650752,0.2124990893086417,1.6156377792358398
775,0.6500000000000001,16,3,1,0.8922030904841554,0.8923665129355185,0.2098617572049436,1.920398235321045
776,0.6500000000000001,17,3,1,0.889686897256384,0.8899306689852919,0.210568124036939,1.7697007656097412
777,0.6500000000000001,18,3,1,0.8916464652666828,0.894361270401445,0.209397511744776,1.8536574840545652
778,0.6500000000000001,19,3,1,0.8910448993856748,0.8910815850676881,0.2092738986091608,1.9442524909973145
779,0.6500000000000001,20,3,1,0.8939271466916523,0.8943518809970765,0.2081498141601774,2.224092721939087
780,0.7000000000000001,1,1,1,0.7112874643183542,0.7133536713456634,0.3652458608510779,0.4659326076507568
781,0.7000000000000001,2,1,1,0.7679639868552393,0.7682601942459542,0.3220516192312014,0.5490269660949707
782,0.7000000000000001,3,1,1,0.821539488805697,0.8215510654735529,0.2794335979301419,0.5981457233428955
783,0.7000000000000001,4,1,1,0.8524467505219793,0.852521758704408,0.2498705265936418,0.7599656581878662
784,0.7000000000000001,5,1,1,0.8656489714197138,0.8660126621753994,0.2389405053203944,0.9461240768432616
785,0.7000000000000001,6,1,1,0.870800164489413,0.8708010323816529,0.2344383076978294,0.8467111587524414
786,0.7000000000000001,7,1,1,0.879157486999073,0.8791647157718356,0.2253894095635206,0.9576752185821532
787,0.7000000000000001,8,1,1,0.8760357803306333,0.8761967652988022,0.2284306094810364,1.0504345893859863
788,0.7000000000000001,9,1,1,0.8799145965537863,0.8801211130537249,0.2230842939869791,1.1393368244171145
789,0.7000000000000001,10,1,1,0.8812014731671813,0.8813134600959764,0.222464091828629,1.1062161922454834
790,0.7000000000000001,11,1,1,0.8847653120915528,0.8848788209967109,0.2181057204735538,1.2232646942138672
791,0.7000000000000001,12,1,1,0.8845281612946554,0.8849354570870017,0.2207675916917416,1.2641620635986328
792,0.7000000000000001,13,1,1,0.8836521447409297,0.8838154772888696,0.2188934443214598,1.2858850955963137
793,0.7000000000000001,14,1,1,0.8888144158466802,0.8889626708997663,0.2162241234831837,1.62506103515625
794,0.7000000000000001,15,1,1,0.8858383438073988,0.8858478614754403,0.2178976746607685,1.4883441925048828
795,0.7000000000000001,16,1,1,0.8888575663589813,0.8891135460655761,0.2150350571132368,1.542182445526123
796,0.7000000000000001,17,1,1,0.886434912986685,0.886435573205939,0.2162614625639122,1.597900629043579
797,0.7000000000000001,18,1,1,0.8905578731839631,0.8905953339688992,0.2145144749633441,1.6690900325775146
798,0.7000000000000001,19,1,1,0.8876396964470001,0.8879414718924328,0.2190704955509732,1.740969181060791
799,0.7000000000000001,20,1,1,0.8897244783891316,0.8897995035880037,0.2120692950777749,1.8155133724212649
800,0.7000000000000001,1,2,1,0.6180884348522334,0.6189370956121059,0.4356420037949401,0.515125036239624
801,0.7000000000000001,2,2,1,0.7941198627991444,0.7941514130252936,0.3097157839087269,0.5773015022277832
802,0.7000000000000001,3,2,1,0.8258323256460909,0.826359011557081,0.2723701744574671,0.654625415802002
803,0.7000000000000001,4,2,1,0.8681249622568821,0.868518968807417,0.2364668212640351,0.9496140480041504
804,0.7000000000000001,5,2,1,0.8742602559415205,0.8759572835398568,0.228130641668882,0.8066105842590332
805,0.7000000000000001,6,2,1,0.8798476910283854,0.8810303404389249,0.2235469677539836,0.8717031478881836
806,0.7000000000000001,7,2,1,0.8813333487662702,0.8814420174581011,0.2227535555790272,0.9625482559204102
807,0.7000000000000001,8,2,1,0.8828492885680934,0.8829505258700265,0.2198223493531753,1.0546791553497314
808,0.7000000000000001,9,2,1,0.8849362826227809,0.8854495020314836,0.2191626159781428,1.2064406871795654
809,0.7000000000000001,10,2,1,0.8866809480091338,0.8884718857411509,0.2166330467175795,1.217339277267456
810,0.7000000000000001,11,2,1,0.8865749954330221,0.8873971049427976,0.2127231457373402,1.2486095428466797
811,0.7000000000000001,12,2,1,0.8849785311109845,0.8854699647736617,0.2161306394535179,1.3450987339019775
812,0.7000000000000001,13,2,1,0.8896774398222023,0.8900539655373176,0.2144977669071376,1.7484757900238037
813,0.7000000000000001,14,2,1,0.891049574753757,0.8917794973624527,0.2138005962987725,1.58817458152771
814,0.7000000000000001,15,2,1,0.8911199831529693,0.8920627215569749,0.2144029894707819,1.7088401317596436
815,0.7000000000000001,16,2,1,0.892456551712129,0.8924813632173068,0.2112918618015528,1.6535382270812988
816,0.7000000000000001,17,2,1,0.8902092773797953,0.8904797637195374,0.2112848019398406,1.743685245513916
817,0.7000000000000001,18,2,1,0.8901544070893881,0.8917078274152147,0.2099658985166639,1.8476600646972656
818,0.7000000000000001,19,2,1,0.8914051171195203,0.8927405555352844,0.2128054467978294,1.908118724822998
819,0.7000000000000001,20,2,1,0.8935054307836465,0.893759732535712,0.2114916412506531,2.015475034713745
820,0.7000000000000001,1,3,1,0.3401275492734189,0.4206176901531125,0.5577699097626201,0.59425950050354
821,0.7000000000000001,2,3,1,0.7996565045801975,0.8008729558297063,0.3001135466588977,0.8985791206359863
822,0.7000000000000001,3,3,1,0.8501755391627255,0.8530272493269044,0.2632393059737033,0.7479095458984375
823,0.7000000000000001,4,3,1,0.8713997280931357,0.8718649700516777,0.2342396418349767,0.8127245903015137
824,0.7000000000000001,5,3,1,0.8765620442121532,0.8767085489834662,0.2288749568300544,0.8803536891937256
825,0.7000000000000001,6,3,1,0.8778558453698232,0.8799890074715232,0.2225492759172495,0.9745404720306396
826,0.7000000000000001,7,3,1,0.882263069526729,0.8824314624590285,0.2189355626404834,1.0442965030670166
827,0.7000000000000001,8,3,1,0.8844355516823447,0.8846797769621997,0.2170117766766127,1.07385516166687
828,0.7000000000000001,9,3,1,0.8854738316554684,0.8855025999924447,0.2199844516399726,1.1612229347229004
829,0.7000000000000001,10,3,1,0.8868330148445982,0.8870009318857535,0.2136791704906866,1.2154474258422852
830,0.7000000000000001,11,3,1,0.8843371749085168,0.885616600803173,0.2201390707318725,1.553693771362305
831,0.7000000000000001,12,3,1,0.8867280464045489,0.8870280489600773,0.2156321085744353,1.366208791732788
832,0.7000000000000001,13,3,1,0.8897159087881421,0.8897667485575314,0.2120732381682011,1.435582160949707
833,0.7000000000000001,14,3,1,0.8901209501514142,0.8923400094887745,0.2118577105560098,1.5198767185211182
834,0.7000000000000001,15,3,1,0.889077009326871,0.8911561759287459,0.2176145870631231,1.587226629257202
835,0.7000000000000001,16,3,1,0.8892879735298352,0.8902501648986237,0.2116503225784853,1.6476044654846191
836,0.7000000000000001,17,3,1,0.8920590613508133,0.8920771838149048,0.2107444356997136,1.7693209648132324
837,0.7000000000000001,18,3,1,0.8912384105832463,0.891751474483585,0.2102495507214895,1.7865486145019531
838,0.7000000000000001,19,3,1,0.8918591846924757,0.8918650044883807,0.2097391947436995,1.8760426044464111
839,0.7000000000000001,20,3,1,0.8905591657174082,0.8920461064836438,0.2124493607181055,2.0288186073303223
840,0.7500000000000001,1,1,1,0.6024000217011016,0.602459813820764,0.448529134515283,0.4733209609985351
841,0.7500000000000001,2,1,1,0.691460884602347,0.6915078155679771,0.3808451834378342,0.546579122543335
842,0.7500000000000001,3,1,1,0.8176625943576415,0.8176686167714858,0.2816900707941417,0.603980541229248
843,0.7500000000000001,4,1,1,0.8418110568725415,0.8424157403170109,0.261925750166096,0.6733686923980713
844,0.7500000000000001,5,1,1,0.8566719675502308,0.8567507000928767,0.248413240301259,0.7608506679534912
845,0.7500000000000001,6,1,1,0.8619371222599554,0.8625969824087685,0.2409506520941108,0.8072822093963623
846,0.7500000000000001,7,1,1,0.8697234374313578,0.869779956700305,0.232400276327661,0.8705949783325195
847,0.7500000000000001,8,1,1,0.8777515406276984,0.8785442046900447,0.2254021294479976,0.9538559913635254
848,0.7500000000000001,9,1,1,0.8748465231401705,0.87491840806902,0.2310685679083607,1.4488255977630615
849,0.7500000000000001,10,1,1,0.8811556781552335,0.8812032110024272,0.2250365844612161,1.2134296894073486
850,0.7500000000000001,11,1,1,0.882258647836245,0.8825492427539791,0.2226993518103146,1.2143175601959229
851,0.7500000000000001,12,1,1,0.8849317462599053,0.8849669557637737,0.2207109671031556,1.2501912117004397
852,0.7500000000000001,13,1,1,0.8868123998991423,0.8876345943273125,0.219500519867797,1.2794430255889893
853,0.7500000000000001,14,1,1,0.8837678246058522,0.8837942957597327,0.2180719992740017,1.341684341430664
854,0.7500000000000001,15,1,1,0.8859504371090683,0.8859530105478265,0.2183637841652982,1.4369804859161377
855,0.7500000000000001,16,1,1,0.8903979186443162,0.8909900002747689,0.2163320287106657,1.5886449813842771
856,0.7500000000000001,17,1,1,0.8887219099409112,0.8889196533058134,0.2142327426865742,1.7899651527404783
857,0.7500000000000001,18,1,1,0.8904487693987446,0.8904546566695559,0.2132865831291484,1.8005962371826172
858,0.7500000000000001,19,1,1,0.8909830144104072,0.8911975191607981,0.2157601756658019,1.9931340217590328
859,0.7500000000000001,20,1,1,0.8894704221146992,0.8905131490363924,0.216923460045508,1.8823108673095703
