test_size,epochs,fake,r2,evs,mae,mse,time
0.5,36,1,0.3894830750273932,0.3896318194680489,0.5288763358718614,0.6029290910808903,3.065305471420288
0.5,41,1,0.39583196485785876,0.3981565127952653,0.5309709344485168,0.5966591086802762,3.438138484954834
0.5,46,1,0.4069761991955224,0.4091379991871741,0.5137874071605796,0.5856533809024567,3.8451199531555176
0.5,51,1,0.40265209323979156,0.4026593838150374,0.513970466004297,0.5899237445352802,4.705660581588745
0.55,1,1,0.14392451913665716,0.14392479257523427,0.6740999130582576,0.8547091125604781,0.4600057601928711
0.55,6,1,0.255429794627667,0.25543143170521954,0.6252609648775354,0.7433818088458347,0.8345403671264648
0.55,11,1,0.2725148070293476,0.27275878384166674,0.5917970182458789,0.7263240655575929,1.1766517162322998
0.55,16,1,0.2523668046831897,0.25293000490626183,0.5345573961757275,0.7464399100013377,1.5532069206237793
0.55,21,1,0.30586594077189366,0.30593877764523225,0.5347116691163184,0.6930261630230757,1.9389877319335938
0.55,26,1,0.2832797752729015,0.28344548422679217,0.5188213600992774,0.7155762791066708,2.337287425994873
0.55,31,1,0.39939461801826337,0.39986629529954776,0.5237452453339514,0.5996467653938136,2.6519296169281006
0.55,36,1,0.3623629137206096,0.3638091975283735,0.5264262105998327,0.6366193639839864,3.044673204421997
0.55,41,1,0.14575468430050864,0.14729084349580268,0.5238100111166752,0.8528818684938018,3.3984947204589844
0.55,46,1,0.41703928177425187,0.4200369293766357,0.5038647757040526,0.5820302640017868,3.859837770462036
0.55,51,1,0.4446152798461239,0.446174307022972,0.5033764251445155,0.5544982795368076,4.179368019104004
0.6000000000000001,1,1,0.13796256905530146,0.1380636366609742,0.6765157416494538,0.8573165409174572,0.4588770866394043
0.6000000000000001,6,1,0.23802155807506808,0.23802194572876179,0.6330301264518545,0.757805518223099,0.8383653163909912
0.6000000000000001,11,1,0.2392465251371303,0.2393156318476739,0.6291564203682933,0.7565872596107855,1.1956262588500977
0.6000000000000001,16,1,0.30135122928669744,0.3013690926542899,0.6006825104893584,0.6948226676975783,1.547849178314209
0.6000000000000001,21,1,0.3736443404931741,0.37409329831619476,0.5442691708057085,0.6229254648536409,1.945012092590332
