fake,index_size,pc_dims,k,pc_ret,indexing,retrieval
1,15000,1.0,1,15000,0.21888351440429688,2.4432432651519775
1,15000,1.0,1,20000,0.21888351440429688,3.2511205673217773
1,15000,1.0,1,25000,0.21888351440429688,4.043233394622803
1,15000,1.0,1,30000,0.21888351440429688,4.914935111999512
1,20000,1.0,1,5000,0.3335435390472412,0.8329646587371826
1,20000,1.0,1,10000,0.3335435390472412,1.6985561847686768
1,20000,1.0,1,15000,0.3335435390472412,2.5605485439300537
1,20000,1.0,1,20000,0.3335435390472412,3.373810052871704
1,20000,1.0,1,25000,0.3335435390472412,4.268710613250732
1,20000,1.0,1,30000,0.3335435390472412,5.11521577835083
1,25000,1.0,1,5000,0.43271684646606445,0.8412172794342041
1,25000,1.0,1,10000,0.43271684646606445,1.701596736907959
1,25000,1.0,1,15000,0.43271684646606445,2.52032732963562
1,25000,1.0,1,20000,0.43271684646606445,3.392244577407837
1,25000,1.0,1,25000,0.43271684646606445,4.229909420013428
1,25000,1.0,1,30000,0.43271684646606445,5.130958080291748
1,30000,1.0,1,5000,0.5458097457885742,0.9761760234832764
1,30000,1.0,1,10000,0.5458097457885742,1.925199270248413
1,30000,1.0,1,15000,0.5458097457885742,2.914632797241211
1,30000,1.0,1,20000,0.5458097457885742,3.904536485671997
1,30000,1.0,1,25000,0.5458097457885742,4.806015253067017
1,30000,1.0,1,30000,0.5458097457885742,5.788357257843018
1,35000,1.0,1,5000,0.716717004776001,1.173738718032837
1,35000,1.0,1,10000,0.716717004776001,2.318864107131958
1,35000,1.0,1,15000,0.716717004776001,3.55039381980896
1,35000,1.0,1,20000,0.716717004776001,4.7479424476623535
1,35000,1.0,1,25000,0.716717004776001,5.9180989265441895
1,35000,1.0,1,30000,0.716717004776001,7.093445301055908
1,40000,1.0,1,5000,0.8358807563781738,1.1818335056304932
1,40000,1.0,1,10000,0.8358807563781738,2.2937958240509033
1,40000,1.0,1,15000,0.8358807563781738,3.464539051055908
1,40000,1.0,1,20000,0.8358807563781738,4.617435932159424
1,40000,1.0,1,25000,0.8358807563781738,5.724398612976074
1,40000,1.0,1,30000,0.8358807563781738,6.885757923126221
1,45000,1.0,1,5000,0.954031229019165,1.043717861175537
1,45000,1.0,1,10000,0.954031229019165,2.1111767292022705
1,45000,1.0,1,15000,0.954031229019165,3.1538829803466797
1,45000,1.0,1,20000,0.954031229019165,4.250183820724487
1,45000,1.0,1,25000,0.954031229019165,5.2801408767700195
1,45000,1.0,1,30000,0.954031229019165,6.401858806610107
1,50000,1.0,1,5000,1.0795044898986816,1.383821725845337
1,50000,1.0,1,10000,1.0795044898986816,2.8198509216308594
1,50000,1.0,1,15000,1.0795044898986816,4.199355602264404
1,50000,1.0,1,20000,1.0795044898986816,5.565797567367554
1,50000,1.0,1,25000,1.0795044898986816,6.900826692581177
1,50000,1.0,1,30000,1.0795044898986816,8.312862634658813
1,5000,0.25,11,5000,0.01742839813232422,0.31029582023620605
1,5000,0.25,11,10000,0.01742839813232422,0.619175910949707
1,5000,0.25,11,15000,0.01742839813232422,0.9252269268035889
1,5000,0.25,11,20000,0.01742839813232422,1.245870590209961
1,5000,0.25,11,25000,0.01742839813232422,1.5556843280792236
1,5000,0.25,11,30000,0.01742839813232422,1.8608925342559814
1,10000,0.25,11,5000,0.03498435020446777,2.610821485519409
1,10000,0.25,11,10000,0.03498435020446777,5.235987901687622
1,10000,0.25,11,15000,0.03498435020446777,7.854411840438843
1,10000,0.25,11,20000,0.03498435020446777,10.454554557800293
1,10000,0.25,11,25000,0.03498435020446777,13.081048011779785
1,10000,0.25,11,30000,0.03498435020446777,15.711804866790771
1,15000,0.25,11,5000,0.05577802658081055,0.6989524364471436
1,15000,0.25,11,10000,0.05577802658081055,1.4197373390197754
1,15000,0.25,11,15000,0.05577802658081055,2.1154375076293945
1,15000,0.25,11,20000,0.05577802658081055,2.8160853385925293
1,15000,0.25,11,25000,0.05577802658081055,3.509042978286743
1,15000,0.25,11,30000,0.05577802658081055,4.2325592041015625
1,20000,0.25,11,5000,0.0785517692565918,5.142771005630493
1,20000,0.25,11,10000,0.0785517692565918,10.340068817138672
1,20000,0.25,11,15000,0.0785517692565918,15.50953483581543
1,20000,0.25,11,20000,0.0785517692565918,20.75253200531006
1,20000,0.25,11,25000,0.0785517692565918,25.879512548446655
1,20000,0.25,11,30000,0.0785517692565918,31.013824224472046
1,25000,0.25,11,5000,0.10422015190124512,0.36402249336242676
1,25000,0.25,11,10000,0.10422015190124512,0.7218940258026123
1,25000,0.25,11,15000,0.10422015190124512,1.0960912704467773
1,25000,0.25,11,20000,0.10422015190124512,1.4517982006072998
1,25000,0.25,11,25000,0.10422015190124512,1.8069977760314941
1,25000,0.25,11,30000,0.10422015190124512,2.1734375953674316
1,30000,0.25,11,5000,0.12052130699157715,6.485860109329224
1,30000,0.25,11,10000,0.12052130699157715,12.943113088607788
1,30000,0.25,11,15000,0.12052130699157715,19.397797346115112
1,30000,0.25,11,20000,0.12052130699157715,25.893400192260742
1,30000,0.25,11,25000,0.12052130699157715,32.38249182701111
1,30000,0.25,11,30000,0.12052130699157715,38.900102615356445
1,35000,0.25,11,5000,0.16209053993225098,0.849872350692749
1,35000,0.25,11,10000,0.16209053993225098,1.6934492588043213
1,35000,0.25,11,15000,0.16209053993225098,2.5451223850250244
1,35000,0.25,11,20000,0.16209053993225098,3.358427047729492
1,35000,0.25,11,25000,0.16209053993225098,4.263778924942017
1,35000,0.25,11,30000,0.16209053993225098,5.07444953918457
1,40000,0.25,11,5000,0.185347318649292,0.897331714630127
1,40000,0.25,11,10000,0.185347318649292,1.8036446571350098
1,40000,0.25,11,15000,0.185347318649292,2.677800178527832
1,40000,0.25,11,20000,0.185347318649292,3.578523874282837
1,40000,0.25,11,25000,0.185347318649292,4.459991693496704
1,40000,0.25,11,30000,0.185347318649292,5.368274688720703
1,45000,0.25,11,5000,0.19984149932861328,5.754103183746338
1,45000,0.25,11,10000,0.19984149932861328,11.608781337738037
1,45000,0.25,11,15000,0.19984149932861328,17.42854404449463
1,45000,0.25,11,20000,0.19984149932861328,23.23387622833252
1,45000,0.25,11,25000,0.19984149932861328,28.92056679725647
1,45000,0.25,11,30000,0.19984149932861328,34.74435830116272
1,50000,0.25,11,5000,0.2345438003540039,0.428783655166626
1,50000,0.25,11,10000,0.2345438003540039,0.8541829586029053
1,50000,0.25,11,15000,0.2345438003540039,1.275773286819458
1,50000,0.25,11,20000,0.2345438003540039,1.698218822479248
1,50000,0.25,11,25000,0.2345438003540039,2.120682954788208
1,50000,0.25,11,30000,0.2345438003540039,2.5625531673431396
1,5000,0.5,11,5000,0.03137373924255371,0.6626400947570801
1,5000,0.5,11,10000,0.03137373924255371,1.3316709995269775
1,5000,0.5,11,15000,0.03137373924255371,2.001791477203369
1,5000,0.5,11,20000,0.03137373924255371,2.6390717029571533
1,5000,0.5,11,25000,0.03137373924255371,3.3230834007263184
1,5000,0.5,11,30000,0.03137373924255371,3.988273859024048
1,10000,0.5,11,5000,0.0709536075592041,0.6264076232910156
1,10000,0.5,11,10000,0.0709536075592041,1.2723042964935303
1,10000,0.5,11,15000,0.0709536075592041,1.8942160606384277
1,10000,0.5,11,20000,0.0709536075592041,2.5313382148742676
1,10000,0.5,11,25000,0.0709536075592041,3.1741373538970947
1,10000,0.5,11,30000,0.0709536075592041,3.79794979095459
1,15000,0.5,11,5000,0.10649943351745605,1.0560240745544434
1,15000,0.5,11,10000,0.10649943351745605,2.13450288772583
1,15000,0.5,11,15000,0.10649943351745605,3.1962697505950928
1,15000,0.5,11,20000,0.10649943351745605,4.20146107673645
1,15000,0.5,11,25000,0.10649943351745605,5.264937877655029
1,15000,0.5,11,30000,0.10649943351745605,6.301697254180908
1,20000,0.5,11,5000,0.16058802604675293,1.0291500091552734
1,20000,0.5,11,10000,0.16058802604675293,2.076601505279541
1,20000,0.5,11,15000,0.16058802604675293,3.119375228881836
1,20000,0.5,11,20000,0.16058802604675293,4.178735256195068
1,20000,0.5,11,25000,0.16058802604675293,5.183946847915649
1,20000,0.5,11,30000,0.16058802604675293,6.210917234420776
1,25000,0.5,11,5000,0.20145940780639648,1.5565125942230225
1,25000,0.5,11,10000,0.20145940780639648,3.135053873062134
1,25000,0.5,11,15000,0.20145940780639648,4.675050973892212
1,25000,0.5,11,20000,0.20145940780639648,6.2292726039886475
1,25000,0.5,11,25000,0.20145940780639648,7.761798858642578
1,25000,0.5,11,30000,0.20145940780639648,9.36290955543518
1,30000,0.5,11,5000,0.24573206901550293,1.2512788772583008
1,30000,0.5,11,10000,0.24573206901550293,2.431574583053589
1,30000,0.5,11,15000,0.24573206901550293,3.7089972496032715
1,30000,0.5,11,20000,0.24573206901550293,4.926917552947998
1,30000,0.5,11,25000,0.24573206901550293,6.17919397354126
1,30000,0.5,11,30000,0.24573206901550293,7.3888750076293945
1,35000,0.5,11,5000,0.32050466537475586,0.9214229583740234
1,35000,0.5,11,10000,0.32050466537475586,1.8274869918823242
1,35000,0.5,11,15000,0.32050466537475586,2.7370054721832275
1,35000,0.5,11,20000,0.32050466537475586,3.679455518722534
1,35000,0.5,11,25000,0.32050466537475586,4.581614017486572
1,35000,0.5,11,30000,0.32050466537475586,5.50153374671936
1,40000,0.5,11,5000,0.3657395839691162,1.361816644668579
1,40000,0.5,11,10000,0.3657395839691162,2.7833006381988525
1,40000,0.5,11,15000,0.3657395839691162,4.108078479766846
1,40000,0.5,11,20000,0.3657395839691162,5.511868238449097
1,40000,0.5,11,25000,0.3657395839691162,6.878979206085205
1,40000,0.5,11,30000,0.3657395839691162,8.30498218536377
1,45000,0.5,11,5000,0.4290003776550293,1.1736648082733154
1,45000,0.5,11,10000,0.4290003776550293,2.287689447402954
1,45000,0.5,11,15000,0.4290003776550293,3.454253911972046
1,45000,0.5,11,20000,0.4290003776550293,4.587012767791748
1,45000,0.5,11,25000,0.4290003776550293,5.727488040924072
1,45000,0.5,11,30000,0.4290003776550293,6.909639835357666
1,50000,0.5,11,5000,0.4731879234313965,0.9424819946289062
1,50000,0.5,11,10000,0.4731879234313965,1.9179322719573975
1,50000,0.5,11,15000,0.4731879234313965,2.870957612991333
1,50000,0.5,11,20000,0.4731879234313965,3.832402467727661
1,50000,0.5,11,25000,0.4731879234313965,4.781400203704834
1,50000,0.5,11,30000,0.4731879234313965,5.747649431228638
1,5000,0.75,11,5000,0.04788017272949219,1.2527620792388916
1,5000,0.75,11,10000,0.04788017272949219,2.555906295776367
1,5000,0.75,11,15000,0.04788017272949219,3.8269882202148438
1,5000,0.75,11,20000,0.04788017272949219,5.087533712387085
1,5000,0.75,11,25000,0.04788017272949219,6.325851678848267
1,5000,0.75,11,30000,0.04788017272949219,7.592354774475098
1,10000,0.75,11,5000,0.10711002349853516,1.9088232517242432
1,10000,0.75,11,10000,0.10711002349853516,3.8247106075286865
1,10000,0.75,11,15000,0.10711002349853516,5.7251527309417725
1,10000,0.75,11,20000,0.10711002349853516,7.582711219787598
1,10000,0.75,11,25000,0.10711002349853516,9.56645655632019
1,10000,0.75,11,30000,0.10711002349853516,11.412684440612793
1,15000,0.75,11,5000,0.1666581630706787,1.464311122894287
1,15000,0.75,11,10000,0.1666581630706787,2.940725088119507
1,15000,0.75,11,15000,0.1666581630706787,4.41802453994751
1,15000,0.75,11,20000,0.1666581630706787,5.96804141998291
1,15000,0.75,11,25000,0.1666581630706787,7.4480671882629395
1,15000,0.75,11,30000,0.1666581630706787,8.896100282669067
1,20000,0.75,11,5000,0.24094200134277344,1.9040780067443848
1,20000,0.75,11,10000,0.24094200134277344,3.784797191619873
1,20000,0.75,11,15000,0.24094200134277344,5.6348960399627686
1,20000,0.75,11,20000,0.24094200134277344,7.583373069763184
1,20000,0.75,11,25000,0.24094200134277344,9.424855709075928
1,20000,0.75,11,30000,0.24094200134277344,11.362949132919312
1,25000,0.75,11,5000,0.3099656105041504,1.8319106101989746
1,25000,0.75,11,10000,0.3099656105041504,3.56972074508667
1,25000,0.75,11,15000,0.3099656105041504,5.246123552322388
1,25000,0.75,11,20000,0.3099656105041504,7.1070311069488525
1,25000,0.75,11,25000,0.3099656105041504,8.788571119308472
1,25000,0.75,11,30000,0.3099656105041504,10.416731595993042
1,30000,0.75,11,5000,0.3793826103210449,2.463747501373291
1,30000,0.75,11,10000,0.3793826103210449,4.794191360473633
1,30000,0.75,11,15000,0.3793826103210449,7.303005933761597
1,30000,0.75,11,20000,0.3793826103210449,9.799324989318848
1,30000,0.75,11,25000,0.3793826103210449,12.152138233184814
1,30000,0.75,11,30000,0.3793826103210449,14.639533281326294
1,35000,0.75,11,5000,0.5045292377471924,2.241743326187134
1,35000,0.75,11,10000,0.5045292377471924,4.3637354373931885
1,35000,0.75,11,15000,0.5045292377471924,6.558387756347656
1,35000,0.75,11,20000,0.5045292377471924,8.851607322692871
1,35000,0.75,11,25000,0.5045292377471924,10.996474742889404
1,35000,0.75,11,30000,0.5045292377471924,13.303115844726562
1,40000,0.75,11,5000,0.5881447792053223,2.3942172527313232
1,40000,0.75,11,10000,0.5881447792053223,4.839924097061157
1,40000,0.75,11,15000,0.5881447792053223,7.232710838317871
1,40000,0.75,11,20000,0.5881447792053223,9.637102842330933
1,40000,0.75,11,25000,0.5881447792053223,12.102668523788452
1,40000,0.75,11,30000,0.5881447792053223,14.538322448730469
1,45000,0.75,11,5000,0.67008376121521,3.8758339881896973
1,45000,0.75,11,10000,0.67008376121521,7.769311428070068
1,45000,0.75,11,15000,0.67008376121521,11.70215630531311
1,45000,0.75,11,20000,0.67008376121521,15.406086921691895
1,45000,0.75,11,25000,0.67008376121521,19.2276029586792
1,45000,0.75,11,30000,0.67008376121521,23.240113973617554
1,50000,0.75,11,5000,0.7591655254364014,3.9974565505981445
1,50000,0.75,11,10000,0.7591655254364014,8.049361944198608
1,50000,0.75,11,15000,0.7591655254364014,11.98264193534851
1,50000,0.75,11,20000,0.7591655254364014,16.03052592277527
1,50000,0.75,11,25000,0.7591655254364014,20.141966581344604
1,50000,0.75,11,30000,0.7591655254364014,24.22601866722107
1,5000,1.0,11,5000,0.06442809104919434,1.9020276069641113
1,5000,1.0,11,10000,0.06442809104919434,3.7720284461975098
1,5000,1.0,11,15000,0.06442809104919434,5.705416679382324
1,5000,1.0,11,20000,0.06442809104919434,7.567946434020996
1,5000,1.0,11,25000,0.06442809104919434,9.425958395004272
1,5000,1.0,11,30000,0.06442809104919434,11.313450336456299
1,10000,1.0,11,5000,0.14717388153076172,2.475803852081299
1,10000,1.0,11,10000,0.14717388153076172,4.906679391860962
1,10000,1.0,11,15000,0.14717388153076172,7.4338438510894775
1,10000,1.0,11,20000,0.14717388153076172,9.793134450912476
1,10000,1.0,11,25000,0.14717388153076172,11.980953931808472
1,10000,1.0,11,30000,0.14717388153076172,14.296925067901611
1,15000,1.0,11,5000,0.2206404209136963,2.6454408168792725
1,15000,1.0,11,10000,0.2206404209136963,5.337802171707153
1,15000,1.0,11,15000,0.2206404209136963,7.988606214523315
1,15000,1.0,11,20000,0.2206404209136963,10.719157457351685
1,15000,1.0,11,25000,0.2206404209136963,13.402022361755371
1,15000,1.0,11,30000,0.2206404209136963,16.04035234451294
1,20000,1.0,11,5000,0.32665348052978516,3.019465684890747
1,20000,1.0,11,10000,0.32665348052978516,6.013916730880737
1,20000,1.0,11,15000,0.32665348052978516,8.894518613815308
1,20000,1.0,11,20000,0.32665348052978516,12.035047769546509
1,20000,1.0,11,25000,0.32665348052978516,14.980808973312378
